2	management programs, and
1	 Every 4
1	tribal conservation plans
1	funds, if the
1	allocated; and (2)
1	light and speed
1	Rule.Two percent of
2	significant projects proposed
1	vehicle operated solely
2	historic site under
1	brass, rope, rags,
1	(2)Monitoring.  Construction
1	research topics; (B)
1	general.  Bicyclists
5	 (i) in
2	(1) through (6)
1	(C) supports a
1	legal contract between
1	trails projects eligible
1	modes, increases vehicle
1	 (i) if
1	section including such
1	plans; and (iv)
1	use, or to
1	(xx) Physical separation
1	principles under the
1	countermeasures.  In
1	durability, efficiency, environmental
1	manuals, and other
1	Agency. (B)Diesel retrofit.
1	freight transportation system.In
8	 (i) is
1	total eligible cost
1	(c). (2)Different approaches
1	factors contributing to
1	operations, security, asset
1	address  (i)
1	(k)Capacity Building.The Secretary,
1	title, leasehold, and
1	righ-o-way of a
1	104(b); and (B)
2	private sector sources
1	carrying passengers only.
1	(1) Prohibition. 
4	shall be provided
1	require as necessary,
1	(including security operations);
1	planning organizations have
1	around national parks
1	device on such
1	period during morning
1	expedite, in both
1	planning processes. (g)Information
4	tol-free no-HOV lanes,
1	(d)Process.Before adopting a
1	lifecycle costs analysis
1	circuit in which
3	facility that is
1	border points with
1	partnerships for infrastructure
1	together with any
1	304. Participation by
1	sine die of
2	land and resource
1	section 5002(a)(8) of
1	national implications; and
1	abatement (a)In General.
1	highway network connectors
1	vehicles; and (C)
1	TIFIA program. (Added
1	cumulative amount which
3	Rico highway program
2	approved pursuant to
1	essential traffic accomplished
1	(7) Financial penalty
1	standards are made
1	route is the
1	2001, $250,000,000 for
1	congestion; (xii) freight
1	support human services
1	may prescribe; (3)
1	generators, as determined
1	within walking distance
1	(A) indicating that
1	subsection such sums
1	highway research; (B)
1	practices for calculating
2	area in a
1	amount distributed among
1	Federal agency; (B)
1	model language. 
1	repair of surface
1	119 for that
3	expenditures for the
1	estimated lon-term cost
1	transportation systems; (ii)
1	requirements. (n)Biennial Report
1	availability for expenditure
4	program, and the
1	existence on October
1	transportation capital project,
1	land management responsibilities.
1	letter. (4)Investmen-grade rating
1	(a)Definitions.The following definitions
1	growth, economic development,
1	(2)Applicability.  Emergency
1	planning funds made
1	underage drinking; and
1	commonly known as
4	VI of the
1	The lack of
1	(i)Performance Measurement. 
1	section or section
1	Management Processes. 
1	apply:  (1)Agency.
1	project. (4)Guidance. 
1	required by Federal
1	Operation of motor
1	seal; or (ii)
1	Secretary before the
1	individuals to be
1	(iv) $240,000,000 for
1	(including depreciation on
1	including eligible project
2	will be carried
1	convict labor. 
1	(1)Highway and railroad
1	measures.  For
1	plans and reports
1	utilized for planning,
1	The lon-range transportation
1	general.An Indian tribe,
1	project will contribute
1	 Initial assistance
1	use any revenues
1	section, Federal participation
1	continuing comprehensive transportation
9	 (A)In general.Except
1	follows:  (I)Distribution
1	mitigation plan, a
1	design, engineering, surveying,
1	year may only
1	may result in
3	measures described in
1	architecture, applicable standards,
1	Devices or any
1	subsection or section
1	highway projects in
1	assistance.  (3)
1	reduce other behaviors
1	improvements in system
1	(ii) potential mitigation
7	Secretary that the
1	 (A) identify
1	State. (II)Coordination. 
1	mile of land
1	entity, that seeks
1	action taken pursuant
1	upon any Federa-aid
1	(III) an improvement
1	preventive maintenance activity
1	lane length, and
1	Standards; and (5)
1	size as may
1	characteristics of the
1	measures to implement
1	Secretary to construct,
1	manner that ensures
1	section 104(b)(2) of
3	covered by the
1	exceed 43,000 miles,
1	minimize damage, protect
1	may engage, to
1	total of relative
1	Route 40 or
1	received for congestion
1	(1)Fiscal years 2007
1	(i) National Scenic
1	termini, length, and
1	roads, commensurate with
1	(B) if a
1	(3) any traffic
1	organization means a
1	(i) may consist
2	After completion of
1	structure is included
1	share associated with
1	Federa-aid secondary system,
2	identify opportunities for
1	administration of funds
2	thirt-four thousand pounds,
2	distribution under subsection
1	driving skills assessment;
1	lands which it
1	(k) Data Collection
1	reduce construction time
2	improvements, including the
1	related approach roads,
1	minimizing the documentation
1	104(b)(3) shall be
2	 (1) Development.
2	suitably equipped and
1	persons (including a
1	FAST Act. (B)Waiver.
1	designate the operating
1	agreement, meet with
1	foreign government (in
1	factors for fiscal
1	section.  (h)
2	area in fine
2	Research Council of
1	accommodating any utility
1	system performance; (v)
1	(3)Project selection considerations.In
2	5 percent in
1	modification to the
1	safety program; and
1	safety education courses,
1	Coordination plan. 
2	highway safety problems
1	tribal government from
1	areas means all
1	(1) Establishment. 
1	subsection (c), with
2	tribal areas. 
1	increasing productivity; and
1	travel. Public road
1	subsection (g)(1)(D). (C)
5	general.Notwithstanding any other
1	funds, consideration shall
2	(A)Amount.Before making an
1	environmental, and community
1	610]
 
 135.
5	The allocation of
1	Revenue Service for
1	years immediately preceding
1	(ii) modifies the
1	shall also contain
1	performance standards, and
6	applicable requirements of
1	designation factors described
1	(
 
 315.
1	term TIP means
1	relating to recreational
1	life of a
1	current report. (C)Inclusions.Each
3	including sanitary and
1	authorities designated by
5	provide for a
1	value basis; and
3	deaths and injuries
1	(5)(D), or (6)
1	(B) a decision
1	4(f) of the
1	 (ii)Availability of
1	extent as other
2	access to, tribal
2	request of an
