1	title 49. (

1	fewer than 40
1	functions the tribal
1	adaptable organizational design
1	5, and for
1	proclamation historic landmarks,
2	known financial interest
1	(8) the united
3	 in carrying
1	constitute a quorum
1	amounts as in
1	permitted to the
1	encourage owners that
2	interest may be
1	(b)inclusion of estimate
1	secretary, on request,
1	private agencies, organizations,
1	requirements, and any
1	monuments. the limits
3	agreement pursuant to
1	review the terms
1	expressly provides otherwise.
1	unique structures, landscaping,
1	conveyance.  if
1	(c)relinquishment to federal
2	section 3109 of
1	rate that exceeds
2	shall be provided
1	shall be resolicited
1	otherwise available to
1	(e)list of areas
1	must be maintained)
1	office the national
1	system.  (4)scope
1	hawaiian, and no-federal
1	sustained yield program
1	facility that is
1	cooperate to the
1	collegial body established
1	authority.the secretary may
1	construct, enlarge, improve,
1	maximum or minimum
1	nonprofit organizations, with
1	new or additional
1	amounts as may
1	loss of, personal
1	(b) not more
1	determining eligibility. criteria
1	means the identification
7	secretary may consider
1	within the authorized
1	preservation fund shall
1	shall be citizens
1	unrelated to a
3	proceeds from the
1	affected by agency
2	source is available
1	will be carried
2	national trust from
1	(f) allocation of,
1	(2)management elements for
1	 land, water,
1	day certain are
1	permitted by law,
1	commercial filming activities
1	activities outside their
1	federal government unless
1	section is in
1	cultural preservation programs
1	others working in
1	inventory.  (d)cos-sharing
1	congress.for purposes of
1	treated for purposes
1	system, no solid
1	102901. conveyance of
1	helpful in developing
1	acts. (3)payment as
1	app.) is waived
3	 appropriations made
1	secretary shall promulgate.
1	furnish, to the
1	funds.funds provided under
1	manner that ensures
1	covered by the
1	reconstruction, and improvement.
1	admission fee under
1	allows reconsideration of
1	(a)rental housing.to enhance
1	special services, aid
1	appropriateness of rates
1	law to accept
1	service.  service
1	area, shall be
1	law. (e)termination. 
1	paid under this
1	regulation or otherwise
1	(b)eligibility.  in
1	transportation, community services,
1	secretary or of
1	produce and disseminate
1	construction of capital
1	interpretation, and conservation;
6	chief executive official
1	(c). (c)appeal.any person
1	workers involved in
1	plan financed in
1	resources. (d)criteria for
1	funds (a)in general.
1	process, including consultation
2	may be waived
1	review of certain
1	conveyed shall, at
4	providing necessary and
1	navigation.  any
1	applicable requirements of
1	undeveloped no-federal land
1	funds obtained by
1	director regarding the
1	haleakala crater, crater
1	renovation; (b) special
2	(b) donated supplies
1	(iii) other similar
1	affected federal, state,
1	ending september 30,
1	action that may
1	title 10, or
1	historic resource of
1	deposited, in accordance
1	account relevant federal
1	request of an
1	 (3)accompanying synopsis.
1	development to meet
1	extension); and (ii)
1	
 304101. establishment;
2	calendar days after
1	(a)presidential declaration. 
1	may prescribe. (

1	personnel and procurement)
1	agency.  (i)donations.
3	sites, buildings, objects,
1	system unit based
1	states and be
1	area compatible with
1	costs; (3) identification
8	acquisition of land,
1	management option for
1	organizing a corporation
1	(c) increase security
1	(
 
 101917.
1	preservation projects. (2)limitation.
1	fewer than 5,000
1	39 stat. 718),
1	writing that the
1	loss by operation
1	directs that the
1	(
 
 320101.
1	council, other affected
1	national register. (b)consultation.
1	general public, when
1	(b) special police
1	(d) required labor,
1	comptroller general shall
2	acquisition is otherwise
1	agency shall assume
1	purposes contrary to
1	proposals for rehabilitation
1	term center means
2	recommendations of the
2	available through the
1	effect created or
1	vacant. (f)quorum. 
2	coordinated and adequate
1	society of the
1	cooperation.the secretary shall
1	significant danger to
1	november 12, 1998.
1	including promotion of
1	november 12, 1998)
1	participation in determining
1	notice of relinquishment
2	otherwise made available
1	aggregate costs (except
1	november 12, 1998;
1	(a) nominating properties
1	claim holders the
1	information, data, reports,
1	freehold or leasehold
1	attorneys.  (1)general
1	state program any
4	local, or tribal
1	individuals appointed from
1	twelve members of
1	imposed on each
1	federal matching amount
1	307102. effective date
1	program.  if,
1	units, for the
1	 where a
1	needed for the
1	property, unless congress
1	position or safe
1	cabins, the scientific
1	life skills, including
1	expressed in section
1	register, as long
4	privately employed in
1	interest in, to,
1	composed of districts,
1	state programs approved
1	review or approval
1	funding hig-priority and
1	award attorneys fees,
1	unit based on
1	uniform relocation assistance
1	comptroller general and
1	provide a safe
2	currently available at
1	program based on
1	concessions policy act;
1	equal to those
1	available for issuance
1	board may (1)
1	make studies and
1	trustees of the
1	availability at least
1	nonprofit conservation organization
1	state where there
2	acting as a
1	boundary changes to
1	appoint the members
1	may make matching
1	make necessary payroll
1	(if the indian
1	use made possible
1	development.  (b)apportionment
1	sponsor have the
1	(15 u.s.c. 1125(c)),
1	
 101338. general
6	exterior boundaries of
1	appropriate facilities to
1	regulations. (
 

4	state, local, or
1	(d)(1), there is
1	 (d) cooperative
1	provided or any
1	commission subsequent to
1	interest, the secretary
1	proper quitclaim deed
1	permits (a)authority to
1	(g), there is
1	expenditure other than
1	(3) certifying local
2	prescribes, the secretary
1	subparagraph (a) applies
1	timberland subject to
1	chairman may act
1	grant or subgrant,
1	report that includes
1	(
 
 200510.
1	nationally significant natural
1	 forty percent
1	development of facilities,
1	funds;  (4)
1	foundation and any
1	facilities and programs.
1	library of congress;
1	program, through appointment
2	board in carrying
1	secretary shall, from
1	amounts available each
1	service to perform
1	performs the responsibilities
1	(5) one governor
1	(2) those carried
1	september 1, 1984,
1	donation. (c)acquisition subject
2	contract and make
1	budget annually as
1	secretary may proceed
1	proportion that the
1	historic preservation, which
1	september 1, 1984;
1	department shall be
1	interests.  a
3	made by a
1	ensure that services
1	constitution provides that
2	subchapter ii of
2	without the approval
1	protection, improvement, and
1	facilities, including 
1	years as the
3	(2) acquisition of
1	service for viewing
10	referred to in
1	nei, an organization
2	water subject to
1	affected landowners, and
1	one forest, that
1	stated in this
1	(c)updates.the secretary shall
1	initial listing in
1	(3)innovation grant. 
1	 (c)vehicular air
1	committee established by
1	jurisdictions to an
1	maintenance operations. (

1	proper to the
1	37). (
 

1	commemorate historic or
1	purposes; and (3)
1	13006 (40 u.s.c.
1	listthe secretary, in
1	wild and scenic
1	donated in order
2	chapter: (1)board. 
1	offense committed in
2	maritime administration for
1	clear and direct
1	304 of the
1	preserve for public
1	activity are conditioned
1	contract when approved
1	planning process. 
1	(7).  (4)
1	promised under this
1	limit on length
1	heritage list in
1	federal government owned
1	considers appropriate. (2)appoint
1	amounts paid by
1	acquire any land,
1	incidental to official
1	president. (11) one
1	areas derive increased
1	cultural resource conservation.
1	imposed under paragraph
2	meaning of section
1	conditions.any grant made
1	employees and other
1	places at the
1	light station has
1	member or an
1	lease quarters at
1	(b) rental guarantee
1	(b) use of
2	special police officer
1	significance or interest,
1	facilities, services, and
1	local governments. (4)
4	recommendations to the
1	structures (a)authority to
1	 (b) use
1	deterioration resulting from
1	spectator, or display
1	governmen-owned passenger motor
1	tramhouse support structures,
1	federal land. 
2	preservation education and
1	palau, approved by
1	federal or no-federal
1	one state, and
1	competitive process, the
1	assistance to an
1	year then current
1	(i) maritime educational
1	(2)availability.amounts in the
1	right, easement, or
1	criminal behavior, including
1	done in a
1	except that consideration
2	desirable either to
1	pay compensation to
1	continental shelf receipts.
2	states and shall
1	desirable establish and
1	416(d) of the
1	maintaining, and inspecting
1	shall be added
1	estimate of cost
1	environment or cost
1	make payments for
1	consistent with and
2	government in this
1	penalties criminal penalties
7	carrying out the
1	profession for all
1	property, a survey
1	shall require and
1	minimum requirements as
1	(
 
 100701.
1	board members shall
1	information, and education
1	dams, and reservoirs
1	promotion of imaginative
1	(b) programs that
2	sale, at cost,
1	resource protection. 
1	conservation fund established
1	may be present
2	members appointed under
1	appeal is filed,
1	1965 (known as
1	technical assistance under
1	division.  (i)assessment
1	benefit payments by
1	federal purposes. (

1	disposal services) of
1	secretary, without regard
1	preservation offices; and
1	projects to reduce
1	airports in the
1	current fiscal year.
1	 outfitting and
1	improvement.the secretary shall
1	organization, and personnel.
1	(f)regulations.  the
1	conveyance of any
1	joint letter from
1	may charge an
1	responsible for the
2	programs or undertakings
1	satisfactorily performs the
2	(2)use of grants.amounts
1	benefit; and (c)
1	authentic united states
1	recognized scientific or
1	(c)chairman and secretary.
1	manner that the
3	civil action in
1	
 308703. national
1	concessioner, the secretary
1	notify the secretary,
1	sale of the
1	government workers, and
1	area. no compact
1	conveyed or sold
4	shall be allotted
1	101335(a)(1) of this
2	recreation resources to
1	requirement may be
1	overall system recovery
1	productive harmony and
2	federal agency. 
8	 the commission
1	bond where considered
2	architecture, and planning;
2	persons, firms, or
1	function or duty
1	comprehensive plan. (2)
1	appropriate training program
10	secretary, in consultation
1	arrangements with qualified
1	transportation service and
1	covering land to
10	remain available until
1	(b)charter exception on
1	officers.  (c)
1	agencies; and (2)
1	expiring 5 years
1	estimated requirements there
1	(1), the district
1	site, to the
1	(public law 85157,
1	recreation recovery plans
1	shall further define
1	without diminishing or
1	areas requiring a
1	retain membership on
2	shall maintain criteria
2	expenditure of any
1	conduct of its
1	preparation and recording
1	responsive offers are
3	 the executive
1	(a) acquire necessary
1	300101. policyit is
5	native hawaiian organizations,
1	concession contract, be
2	native hawaiian organizations.
1	dwelling, garages, storage
1	
 102501. purpose
1	daily equivalent of
1	light station as
1	purchased solely for
1	section, the conditions
1	system units may
2	light station at
1	amount provided by
1	(
 
 300303.
1	burial.  (

1	including documents, sculpture,
1	u.s.c. 501(c)(3)). (3)program.
1	waive the requirement
1	plan identifying maintenance
1	
 100503. fiv-year
1	time as may
1	(b)acquistion[1] of land
1	(
 
 100506.
1	improvement, operation, and
1	public concerning the
1	submitted by the
1	adequately ensure the
1	terms of 25
3	land or water.
5	land or water,
4	secretary shall make
1	abandoned railroad and
1	recreation areas in
1	308905. authorization of
1	special account established
2	represents the interests
1	no-federal land for
15	within a system
1	public interest. award
1	conflict with any
1	1973 (16 u.s.c.
1	challenge cos-share agreements
1	title 31for the
1	no-living resource that
1	assisted by the
1	council, with or
1	designated national scenic
1	located within or
3	contracts shall be
1	expired. those individuals
1	ensure lon-term resource
1	indian tribe proposes
1	similar provisions for
1	program of the
2	title do not
1	planning, establishing, developing,
1	general population within
1	governmental agency in
1	may have access
1	(a) the sale
1	revert to the
1	commission. (2)expenses. 
2	carry out any
1	(h)rights, benefits, and
2	compensate any person,
1	approved to assume
1	property. nothing in
4	fish and wildlife
1	land. (7) federal
1	secretary has approved
1	property; and 
2	eligible entity, the
1	respective powers and
1	(2) a site
1	federal law or
1	council, the head
1	regulations), the following
1	national register to
1	u.s.c. app.). (

1	protected, staffed, and
1	cemetery, national military
1	 (a)authorization. 
1	retained amount shall
2	shall (1) collect
1	report. (
 

1	ensure preservation of
1	making of those
1	secretary to support
1	general.in this division,
1	year after september
1	fund but which
1	agencies, states, and
1	may award attorneys
1	director.  (1)appointment.
1	council. (2)obtaining additional
1	(e)quorum.  a
1	publications, and research
1	fee for commercial
2	system units should
1	equipment with or
1	services carried out
2	outdoor recreation plan,
1	improvement.  the
1	participation by the
1	contracts generally and
1	excess of $1,000,000.
2	undertake the recovery,
1	trail. (2)cooperator. 
2	subparagraph (a) shall
1	officer of competent
3	interest to the
1	agencies, when requested
1	 (i) 60
2	nominating authority to
1	 (2)limitation. 
1	use fee in
1	private grants. (6)
1	(b)transportation.the secretary may
1	seal, which shall
1	states. no property
1	trades, crafts, and
1	necessary to relieve
1	 (a) enter
1	alternative protection by
1	programs (a)evidence of
1	work under reimbursable
1	(42 u.s.c. 4623
5	program for the
1	 all airports
1	may adjust the
1	adapted as applied
1	unit and state
5	302107 of this
1	considered advisable, to
1	legislative recommendations, or
1	solicit proposals for
1	request, may authorize
1	of, the authority
1	institutions.  nonprofit
1	historic property are
1	national network shall
1	(7) reports and
1	solicitation that includes
2	general.  amounts
1	agency information, suggestions,
1	method and any
1	budget in excess
1	revised boundary map
1	actions. (
 

1	(1)actions to prevent
1	give due consideration
1	political subdivision, in
1	year.  (

1	proceedings and other
1	grant of a
1	accepted. (b)incidental expenses.
1	secretary funds as
1	(
 
 312103.
1	regions, including each
1	assistance; (b) the
1	election. (3)successor. 
1	designate); (d) nominating
1	(2) a priority
1	listed in the
1	designated as an
1	industry; (4) one
1	front street, new
1	employees or contractors
1	expenditure of less
1	 (1) grants
1	
 302502. certification
1	(e)modification of project.
1	programthe secretary shall
1	prescribe, pay the
1	(a) allowable purposes
1	competitive selection process.
1	(iii) the concessioner
2	shall be comprised
1	jurisdiction for the
1	employee quarters subject
4	direct grants and
1	(
 
 306131.
1	consistency with section
1	symbol or device
1	costs (except in
1	(including those related
1	act making them
3	paragraph (1)(a) shall
1	historic resources through
1	regularly published cos-o-living
1	purchase of recreation
1	property, any appropriate
1	(2) develop a
1	promptly as possible.
